 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4302	 P-glycoprotein 1 
 2 	 CHEMBL2231	 Cytochrome P450 1A1 
 3 	 CHEMBL4878	 Cytochrome P450 1B1 
 4 	 CHEMBL3356	 Cytochrome P450 1A2 
 5 	 CHEMBL1929	 Xanthine dehydrogenase 
 6 	 CHEMBL2622	 Aldose reductase 
 7 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 8 	 CHEMBL242	 Estrogen receptor beta 
 9 	 CHEMBL2326	 Carbonic anhydrase VII 
 10 	 CHEMBL206	 Estrogen receptor alpha 
 11 	 CHEMBL3729	 Carbonic anhydrase IV 
 12 	 CHEMBL1951	 Monoamine oxidase A 
 13 	 CHEMBL3004	 Multidrug resistance-associated protein 1 
 14 	 CHEMBL3242	 Carbonic anhydrase XII 
 15 	 CHEMBL318	 Adenosine A1 receptor 
 16 	 CHEMBL1250375	 NADPH oxidase 4 
 17 	 CHEMBL1974	 Tyrosine-protein kinase receptor FLT3 
 18 	 CHEMBL1978	 Cytochrome P450 19A1 
 19 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 20 	 CHEMBL205	 Carbonic anhydrase II 
